Sections Found,,,,,,,,,,,,,,,,,,,,,,,,,
Accounting,,,,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute,,,
,,,,,,,,M,02:00 pm-03:15 pm,,,,,,,,,,James Paul Holoka (P),12/06-12/06,ONLINE,,,,
SR,13205,HIST,325,0,OM1,3,History of Sexuality,W,02:00 pm-03:15 pm,25,1,24,0,0,0,25,2,23,Mary-Elizabeth B Murphy (P),08/30-12/17,ONLINE,,,,
,,,,,,,,,TBA,,,,,,,,,,Mary-Elizabeth B Murphy (P),08/30-12/17,ONLINE,,,,
SR,14395,HIST,330,0,M1,3,Eur Renaissance & Reform,TR,02:00 pm-03:15 pm,25,2,23,0,0,0,0,0,0,Ronald Delph (P),08/30-12/17,TBA,,,,
SR,14396,HIST,370,0,M1,3,History of American Sport,MW,11:00 am-12:15 pm,25,0,25,0,0,0,0,0,0,Steven J Ramold (P),08/30-12/17,TBA,,,,
SR,11890,HIST,416,0,M1,3,American Environmental History,TR,09:30 am-10:45 am,25,1,24,0,0,0,0,0,0,Richard Franklin Nation (P),08/30-12/17,TBA,,,,
SR,14397,HIST,443,0,OA1,3,History of Modern Japan,,TBA,25,3,22,0,0,0,0,0,0,Roger D Long (P),08/30-12/17,ONLINE,,,,
SR,12492,HIST,452,0,M1,3,The Second World War,MW,12:30 pm-01:45 pm,50,2,48,0,0,0,0,0,0,Jesse Curtis Kauffman (P),08/30-12/17,TBA,,,,
SR,13284,HIST,479C,0,M1,3,History of African Women,TR,03:30 pm-04:45 pm,25,0,25,0,0,0,25,0,25,Joseph Engwenyu (P),08/30-12/17,TBA,,,,
SR,13320,HIST,481,0,MM1,3,Teaching Social Studies,M,12:30 pm-03:15 pm,25,0,25,0,0,0,0,0,0,Amanda O Maher (P),08/30-08/30,ONLINE,,,,
,,,,,,,,,TBA,,,,,,,,,,Amanda O Maher (P),08/30-12/17,ONLINE,,,,
,,,,,,,,M,12:30 pm-03:15 pm,,,,,,,,,,Amanda O Maher (P),09/20-09/20,ONLINE,,,,
,,,,,,,,M,12:30 pm-03:15 pm,,,,,,,,,,Amanda O Maher (P),10/04-10/04,ONLINE,,,,
,,,,,,,,M,12:30 pm-03:15 pm,,,,,,,,,,Amanda O Maher (P),10/18-10/18,ONLINE,,,,
,,,,,,,,M,12:30 pm-03:15 pm,,,,,,,,,,Amanda O Maher (P),11/01-11/01,ONLINE,,,,
,,,,,,,,M,12:30 pm-03:15 pm,,,,,,,,,,Amanda O Maher (P),11/15-11/15,ONLINE,,,,
,,,,,,,,M,12:30 pm-03:15 pm,,,,,,,,,,Amanda O Maher (P),11/22-11/22,ONLINE,,,,
,,,,,,,,M,12:30 pm-03:15 pm,,,,,,,,,,Amanda O Maher (P),11/29-11/29,TBA,,,,
,,,,,,,,M,12:30 pm-03:15 pm,,,,,,,,,,Amanda O Maher (P),12/06-12/06,TBA,,,,
SR,11588,HIST,489L4,0,M1,3,Internship,,TBA,1,0,1,0,0,0,0,0,0,TBA,08/30-12/17,TBA,Gen Ed Lrng Beyond Clsrm,,,
SR,12493,HIST,490W,0,MA1,3,Senior Seminar,T,03:30 pm-04:45 pm,25,1,24,0,0,0,0,0,0,Jesse Curtis Kauffman (P),08/30-12/17,TBA,Writing Intensive,,,
,,,,,,,,,TBA,,,,,,,,,,Jesse Curtis Kauffman (P),08/30-12/17,ONLINE,Writing Intensive,,,
SR,14398,HIST,504,0,M5,3,The European Witchcraze,W,05:15 pm-07:55 pm,15,0,15,0,0,0,0,0,0,Ronald Delph (P),08/30-12/17,TBA,,,,
SR,10871,HIST,505,0,M5,3,Historical Method,T,07:15 pm-09:55 pm,15,0,15,0,0,0,15,0,15,John G McCurdy (P),08/30-12/17,TBA,,,,
SR,14399,HIST,505,0,OS5,3,Historical Method,T,07:15 pm-09:55 pm,15,0,15,0,0,0,15,0,15,John G McCurdy (P),08/30-12/17,ONLINE,,,,
SR,14400,HIST,541,0,M5,3,US From 1825 to 1860,T,05:15 pm-06:55 pm,15,0,15,0,0,0,0,0,0,Richard Franklin Nation (P),08/30-12/17,TBA,,,,
SR,14401,HIST,557,0,OA5,3,Modern Japan,,TBA,15,1,14,0,0,0,0,0,0,Roger D Long (P),08/30-12/17,ONLINE,,,,
SR,13261,HIST,561,0,MA5,3,Foreign Relations of the United States,M,05:15 pm-06:55 pm,15,0,15,0,0,0,0,0,0,Ashley Bavery (P),08/30-12/17,TBA,,,,
,,,,,,,,,TBA,,,,,,,,,,Ashley Bavery (P),08/30-12/17,ONLINE,,,,
SR,14402,HIST,592,0,M5,3,History of African Women,TR,03:30 pm-04:45 pm,15,0,15,0,0,0,25,0,25,Joseph Engwenyu (P),08/30-12/17,TBA,,,,
Homeland Security & Emerg Mgmt,,,,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute,,,
SR,14753,HSEM,380,0,M1,3,Planning and Decision Making for Public Safety,MTWR,09:00 am-04:00 pm,20,0,20,0,0,0,0,0,0,JillAnne Marie Bauer (P),09/21-10/06,TBA,,,,
SR,14754,HSEM,412,0,M1,3,Aministration of Public Safety Agencies,MTWR,09:00 am-04:00 pm,20,0,20,0,0,0,0,0,0,JillAnne Marie Bauer (P),09/13-09/23,TBA,,,,
SR,14755,HSEM,438,0,M1,3,Human Resource Management for Public Safety Agencies,MTWR,09:00 am-04:00 pm,20,0,20,0,0,0,0,0,0,JillAnne Marie Bauer (P),10/12-10/21,TBA,,,,
SR,14756,HSEM,439,0,M1,3,Managing Critical Incidents for Home Security,MTWR,09:00 am-04:00 pm,20,0,20,0,0,0,0,0,0,JillAnne Marie Bauer (P),10/26-11/08,TBA,,,,
SR,14757,HSEM,453,0,M1,3,Management/Leadership for Public Safety,MTWR,09:00 am-04:00 pm,20,0,20,0,0,0,0,0,0,JillAnne Marie Bauer (P),08/30-09/09,TBA,,,,
SR,14758,HSEM,454,0,M1,3,Managing Technology Public Safety Agencies,MTWR,09:00 am-04:00 pm,20,0,20,0,0,0,0,0,0,JillAnne Marie Bauer (P),11/29-12/09,TBA,,,,
Hotel & Restaurant Mgmt,,,,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute,,,
SR,13518,HRM,103,0,MM1,3,Intro to Hospitality Industry,T,11:00 am-12:15 pm,40,0,40,0,0,0,0,0,0,Tierney Orfgen McCleary (P),08/30-12/17,TBA,,,,
,,,,,,,,R,11:00 am-12:15 pm,,,,,,,,,,Tierney Orfgen McCleary (P),08/30-12/17,ONLINE,,,,
,,,,,,,,,TBA,,,,,,,,,,Tierney Orfgen McCleary (P),08/30-12/17,ONLINE,,,,
SR,12671,HRM,150,0,MA1,2,Sanitation-Hospitalty Industry,T,05:30 pm-07:15 pm,24,0,24,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
,,,,,,,,,TBA,,,,,,,,,,TBA,08/30-12/17,ONLINE,,,,
SR,10257,HRM,180,0,MA1,3,Food Production,W,10:00 am-01:45 pm,18,0,18,10,0,10,0,0,0,Nicole Marie Hirzel (P),08/30-12/17,TBA,,,,
,,,,,,,,,TBA,,,,,,,,,,Nicole Marie Hirzel (P),08/30-12/17,ONLINE,,,,
SR,13519,HRM,241,0,MA1,3,Commercial Purchasing,R,11:00 am-12:15 pm,25,0,25,0,0,0,0,0,0,Tierney Orfgen McCleary (P),08/30-12/17,TBA,,,,
,,,,,,,,,TBA,,,,,,,,,,Tierney Orfgen McCleary (P),08/30-12/17,ONLINE,,,,
SR,12980,HRM,251,0,MA1,3,Meal Service Management,T,12:30 pm-01:45 pm,24,0,24,0,0,0,0,0,0,Giri Jogaratnam (P),08/30-12/17,TBA,,,,
,,,,,,,,,TBA,,,,,,,,,,Giri Jogaratnam (P),08/30-12/17,ONLINE,,,,
SR,10476,HRM,268,0,MA1,3,Hotel Operations Management,W,05:30 pm-08:15 pm,24,0,24,5,0,5,0,0,0,Dewayne Richard Grann (P),08/30-12/17,TBA,,,,
,,,,,,,,,TBA,,,,,,,,,,Dewayne Richard Grann (P),08/30-12/17,ONLINE,,,,
SR,12579,HRM,271L4,0,OA1,1,Hotel&Rest Mgmt Field Exp I,,TBA,24,0,24,0,0,0,0,0,0,Tierney Orfgen McCleary (P),08/30-12/17,ONLINE,Gen Ed Lrng Beyond Clsrm,,,
SR,12580,HRM,272L4,0,OA1,2,Hotel&Rest Mgmt Field Exp I,,TBA,24,0,24,0,0,0,0,0,0,Tierney Orfgen McCleary (P),08/30-12/17,ONLINE,Gen Ed Lrng Beyond Clsrm,,,
SR,12846,HRM,273L4,0,OA1,3,Hotel&Rest Mgmt Field Exp I,,TBA,15,0,15,0,0,0,0,0,0,Tierney Orfgen McCleary (P),08/30-12/17,ONLINE,Gen Ed Lrng Beyond Clsrm,,,
SR,13477,HRM,330,0,MA1,3,Hospitality Technology Managemnt,R,12:30 pm-01:45 pm,30,2,28,0,0,0,0,0,0,Giri Jogaratnam (P),08/30-12/17,TBA,,,,
,,,,,,,,,TBA,,,,,,,,,,Giri Jogaratnam (P),08/30-12/17,ONLINE,,,,
SR,12847,HRM,373L4,0,OA1,3,Hotel&Rest Mgmt Field Exp II,,TBA,15,0,15,0,0,0,0,0,0,Tierney Orfgen McCleary (P),08/30-12/17,ONLINE,Gen Ed Lrng Beyond Clsrm,,,
SR,12578,HRM,390,0,MA1,3,Revenue Management in the Hospitality Industry,R,09:30 am-10:45 am,30,1,29,0,0,0,0,0,0,Giri Jogaratnam (P),08/30-12/17,TBA,,,,
,,,,,,,,,TBA,,,,,,,,,,Giri Jogaratnam (P),08/30-12/17,ONLINE,,,,
SR,13462,HRM,396,0,MA1,3,Club & Resort Management,T,02:00 pm-03:15 pm,30,1,29,0,0,0,0,0,0,Tierney Orfgen McCleary (P),08/30-12/17,TBA,,,,
,,,,,,,,,TBA,,,,,,,,,,Tierney Orfgen McCleary (P),08/30-12/17,ONLINE,,,,
SR,11087,HRM,496,0,MA1,3,Strategies in Hospitality Mgmt,T,09:30 am-10:45 am,30,1,29,5,0,5,0,0,0,Giri Jogaratnam (P),08/30-12/17,TBA,,,,
,,,,,,,,,TBA,,,,,,,,,,Giri Jogaratnam (P),08/30-12/17,ONLINE,,,,
Info Security&Applied Computin,,,,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute,,,
SR,13569,ISAC,240,0,M1,3,Intro to Cryptanalysis&Generic,W,05:30 pm-08:15 pm,24,0,24,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,14796,ISAC,350,0,OA1,3,Network Security,,TBA,24,0,24,0,0,0,24,0,24,Mohammed Noraden Alsaleh (P),08/30-12/17,ONLINE,,,,
SR,14797,ISAC,479,0,OS1,3,Intro Cloud Computing Security,R,05:30 pm-08:15 pm,24,0,24,0,0,0,24,0,24,TBA,08/30-12/17,ONLINE,,,,
Information Assurance,,,,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute,,,
SR,10462,IA,103,0,M1,3,Information Security Overview,MW,12:30 pm-01:45 pm,24,1,23,0,0,0,0,0,0,Munther Abualkibash (P),08/30-12/17,TBA,,,,
SR,11921,IA,103,10,OA1,3,Information Security Overview,,TBA,24,2,22,0,0,0,0,0,0,Munther Abualkibash (P),08/30-12/17,ONLINE,,,,
SR,11289,IA,202L4,0,M1,3,Risk-Vulnerability Analysis,MW,11:00 am-12:15 pm,24,0,24,0,0,0,0,0,0,TBA,08/30-12/17,TBA,Gen Ed Lrng Beyond Clsrm,,,
SR,14795,IA,202L4,10,OA1,3,Risk-Vulnerability Analysis,,TBA,24,0,24,0,0,0,0,0,0,TBA,08/30-12/17,ONLINE,Gen Ed Lrng Beyond Clsrm,,,
SR,10911,IA,212,0,OA1,3,Open Source Platform&Netwrk Ad,,TBA,24,0,24,0,0,0,0,0,0,TBA,08/30-12/17,ONLINE,,,,
SR,11949,IA,212,10,M1,3,Open Source Platform&Netwrk Ad,TR,12:30 pm-01:45 pm,24,0,24,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,12076,IA,244,0,M1,3,Administration of Computer Systems,T,02:00 pm-04:45 pm,24,0,24,0,0,0,0,0,0,Fathi H Amsaad (P),08/30-12/17,TBA,,,,
SR,12683,IA,244,10,OA1,3,Administration of Computer Systems,,TBA,24,0,24,0,0,0,0,0,0,Fathi H Amsaad (P),08/30-12/17,ONLINE,,,,
SR,13466,IA,322,0,OA1,3,Managing Security Projects,,TBA,24,0,24,0,0,0,0,0,0,Samir R Tout (P),08/30-12/17,ONLINE,,,,
SR,13600,IA,322,10,M1,3,Managing Security Projects,F,09:30 am-12:15 pm,24,1,23,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,12888,IA,329W,0,OA1,3,Policy Devlpmnt Info Assurance,,TBA,24,0,24,0,0,0,0,0,0,Bilquis J Ferdousi (P),08/30-12/17,ONLINE,Writing Intensive,,,
SR,13601,IA,329W,10,OA1,3,Policy Devlpmnt Info Assurance,,TBA,24,1,23,0,0,0,0,0,0,TBA,08/30-12/17,ONLINE,Writing Intensive,,,
SR,12453,IA,385,0,M1,3,Database&Web Appl Security,M,02:00 pm-04:45 pm,24,0,24,0,0,0,0,0,0,Jie Cao (P),08/30-12/17,TBA,,,,
SR,12682,IA,385,10,OA1,3,Database&Web Appl Security,,TBA,24,0,24,0,0,0,0,0,0,Jie Cao (P),08/30-12/17,ONLINE,,,,
SR,11290,IA,387L4,0,M1,3,Co-op Educ in Interdiscpl Tech,,TBA,25,0,25,0,0,0,0,0,0,James Michael Banfield (P),08/30-12/17,TBA,Gen Ed Lrng Beyond Clsrm,,,
SR,12133,IA,400,0,OA1,3,Malware Anylsis&Reverse Engine,,TBA,24,0,24,0,0,0,0,0,0,Mohammed Noraden Alsaleh (P),08/30-12/17,ONLINE,,,,
SR,12863,IA,400,10,M1,3,Malware Anylsis&Reverse Engine,R,02:00 pm-04:45 pm,24,0,24,0,0,0,0,0,0,Mohammed Noraden Alsaleh (P),08/30-12/17,TBA,,,,
SR,12837,IA,425,0,OA1,3,Cyber Crime Investigation,,TBA,24,0,24,0,0,0,24,0,24,TBA,08/30-12/17,ONLINE,,,,
SR,10913,IA,427,0,OS1,3,Digital Forensics I,R,02:00 pm-04:45 pm,24,1,23,0,0,0,0,0,0,James Michael Banfield (P),08/30-12/17,ONLINE,,,,
SR,12864,IA,428,0,OA1,3,Digital Forensics II,,TBA,24,2,22,0,0,0,0,0,0,James Michael Banfield (P),08/30-12/17,ONLINE,,,,
SR,10904,IA,445,0,M1,3,Ethical Hacking and Offensive Security,T,02:00 pm-04:45 pm,24,1,23,0,0,0,0,0,0,Xiangdong Che (P),08/30-12/17,TBA,,,,
SR,14788,IA,445,10,OA1,3,Ethical Hack & Offsve Security,,TBA,24,0,24,0,0,0,0,0,0,Xiangdong Che (P),08/30-12/17,ONLINE,,,,
SR,11846,IA,455,0,M1,3,Incident Response,F,05:30 pm-08:15 pm,24,0,24,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,14789,IA,455,10,OA1,3,Incident Response,,TBA,24,0,24,0,0,0,0,0,0,TBA,08/30-12/17,ONLINE,,,,
SR,12131,IA,462,0,M1,3,Adv Oper Sys Sec&Admin,F,02:00 pm-04:45 pm,24,0,24,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,14790,IA,462,10,OA1,3,Adv Oper Sys Sec&Admin,,TBA,24,0,24,0,0,0,0,0,0,TBA,08/30-12/17,ONLINE,,,,
SR,12077,IA,473,0,M1,3,Network Forensics & Analytics,M,05:30 pm-08:15 pm,24,0,24,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,12132,IA,473,10,OA1,3,Network Forensics & Analytics,,TBA,24,0,24,0,0,0,0,0,0,TBA,08/30-12/17,ONLINE,,,,
SR,11176,IA,495,0,MA1,3,Capstone,,TBA,24,0,24,0,0,0,0,0,0,Samir R Tout (P),08/30-12/17,ONLINE,,,,
,,,,,,,,T,05:30 pm-08:15 pm,,,,,,,,,,Samir R Tout (P),09/14-09/14,TBA,,,,
,,,,,,,,T,05:30 pm-08:15 pm,,,,,,,,,,Samir R Tout (P),09/28-09/28,TBA,,,,
,,,,,,,,T,05:30 pm-08:15 pm,,,,,,,,,,Samir R Tout (P),10/12-10/12,TBA,,,,
,,,,,,,,T,05:30 pm-08:15 pm,,,,,,,,,,Samir R Tout (P),10/26-10/26,TBA,,,,
,,,,,,,,T,05:30 pm-08:15 pm,,,,,,,,,,Samir R Tout (P),11/09-11/09,TBA,,,,
,,,,,,,,T,05:30 pm-08:15 pm,,,,,,,,,,Samir R Tout (P),11/30-11/30,TBA,,,,
,,,,,,,,T,05:30 pm-08:15 pm,,,,,,,,,,Samir R Tout (P),12/07-12/07,TBA,,,,
SR,10545,IA,499,0,M1,3,Independent Study,,TBA,10,0,10,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,12865,IA,558,0,OA5,3,Advanced Digital Forensics,,TBA,10,0,10,0,0,0,0,0,0,James Michael Banfield (P),10/19-12/12,ONLINE,,,,
SR,13634,IA,592,0,OA5,3,Cyber Crime Investigation,,TBA,10,0,10,0,0,0,24,0,24,TBA,08/30-12/17,ONLINE,,,,
SR,13760,IA,592,10,OS5,3,Intro Cloud Computing Security,R,05:30 pm-08:15 pm,24,0,24,0,0,0,24,0,24,TBA,08/30-12/17,ONLINE,,,,
SR,13409,IA,601,0,OA5,3,Cyber Security Overview,,TBA,24,0,24,0,0,0,0,0,0,TBA,08/30-12/17,ONLINE,,,,
SR,13461,IA,622,0,OA5,3,Risk Vulnerability and Physical Analysis,,TBA,24,0,24,0,0,0,0,0,0,TBA,10/19-12/12,ONLINE,,,,
SR,14791,IA,642,0,OA5,3,Defensive Security,,TBA,24,0,24,0,0,0,0,0,0,Mohammed Noraden Alsaleh (P),08/30-12/17,ONLINE,,,,
SR,14792,IA,651,0,OA5,3,Cyber Security Project Management,,TBA,24,0,24,0,0,0,0,0,0,TBA,08/30-10/18,ONLINE,,,,
SR,14793,IA,694,0,M5,3,Project Design&Implementation,,TBA,3,0,3,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,14794,IA,694,10,M5,3,Project Design&Implementation,,TBA,3,0,3,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
Information Systems,,,,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute,,,
SR,10186,IS,215,0,M1,3,Information Systems for Bus,TR,01:00 pm-02:15 pm,30,2,28,0,0,0,0,0,0,Shih-Lung Wu (P),08/30-12/17,TBA,,,,
SR,10189,IS,215,10,OA1,3,Information Systems for Bus,,TBA,30,0,30,0,0,0,0,0,0,David C Chou (P),08/30-12/17,ONLINE,,,,
SR,10192,IS,215,11,M1,3,Information Systems for Bus,MW,01:00 pm-02:15 pm,30,0,30,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,10194,IS,215,12,M1,3,Information Systems for Bus,TR,02:30 pm-03:45 pm,30,0,30,0,0,0,0,0,0,Shih-Lung Wu (P),08/30-12/17,TBA,,,,
SR,11872,IS,215,13,OA1,3,Information Systems for Bus,,TBA,30,0,30,0,0,0,0,0,0,Hung-Lian Tang (P),08/30-12/17,ONLINE,,,,
SR,11873,IS,215,14,OA1,3,Information Systems for Bus,,TBA,30,4,26,0,0,0,0,0,0,Stevan S Mrdalj (P),08/30-12/17,ONLINE,,,,
SR,12737,IS,215,15,M1,3,Information Systems for Bus,R,06:30 pm-09:10 pm,25,0,25,5,0,5,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,10921,IS,247,0,M1,3,Intro Web Application Develpmn,TR,10:00 am-11:15 am,25,0,25,5,0,5,0,0,0,Shih-Lung Wu (P),08/30-12/17,TBA,,,,
SR,12745,IS,310,0,OS1,3,Social Media for Business,TR,05:00 pm-06:15 pm,25,0,25,5,0,5,0,0,0,David C Chou (P),08/30-12/17,ONLINE,,,,
SR,10197,IS,315,0,M1,3,Object-Oriented Appl Develpmnt,R,06:30 pm-09:10 pm,20,0,20,5,0,5,25,0,25,Shih-Lung Wu (P),08/30-12/17,TBA,,,,
SR,10327,IS,320,0,M1,3,Bus Data Comm & Info Security,MW,11:30 am-12:45 pm,25,0,25,5,0,5,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,12739,IS,350,0,M1,3,Enterprise Resource Plan&Archi,MW,05:00 pm-06:15 pm,15,0,15,5,0,5,25,0,25,Sock Chung (P),08/30-12/17,TBA,,,,
SR,12746,IS,380,0,OS1,3,Data & Information Management,TR,01:00 pm-02:15 pm,25,0,25,5,0,5,0,0,0,David C Chou (P),08/30-12/17,ONLINE,,,,
SR,12748,IS,417,0,M1,3,Systems Analysis & Design,M,06:30 pm-09:10 pm,15,0,15,5,0,5,25,0,25,Huei Lee (P),08/30-12/17,TBA,,,,
SR,10335,IS,425,0,OS1,3,IS Project and Risk Management,T,06:30 pm-09:10 pm,15,0,15,5,0,5,25,0,25,TBA,08/30-12/17,ONLINE,,,,
SR,12750,IS,427,0,M1,3,Bus Process & Identity Mgmt,W,06:30 pm-09:10 pm,15,0,15,5,0,5,25,0,25,Huei Lee (P),08/30-12/17,TBA,,,,
SR,11173,IS,449W,0,M1,3,"IS Strategy,Mgmt&Acquisition",M,06:30 pm-09:10 pm,15,0,15,5,0,5,20,0,20,Sock Chung (P),08/30-12/17,TBA,Writing Intensive,,,
SR,12751,IS,502,0,OA5,3,Business Info Systems,,TBA,10,0,10,5,0,5,15,0,15,Hung-Lian Tang (P),08/30-12/17,ONLINE,,,,
SR,11169,IS,510,0,M5,3,Object-Oriented Programming,R,06:30 pm-09:10 pm,5,0,5,5,0,5,25,0,25,Shih-Lung Wu (P),08/30-12/17,TBA,,,,
SR,12752,IS,605,0,OA5,3,Busines Innovation & Info Tech,,TBA,5,0,5,5,0,5,15,0,15,Hung-Lian Tang (P),08/30-12/17,ONLINE,,,,
SR,10211,IS,614,0,M5,3,Systems Analysis & Design,M,06:30 pm-09:10 pm,10,0,10,5,0,5,25,0,25,Huei Lee (P),08/30-12/17,TBA,,,,
SR,10782,IS,625,0,OS5,3,IS Project and Risk Mgmt,T,06:30 pm-09:10 pm,10,0,10,5,0,5,25,0,25,TBA,08/30-12/17,ONLINE,,,,
SR,13010,IS,627,0,M5,3,Bus Process & Identity Mgmt,W,06:30 pm-09:10 pm,10,0,10,5,0,5,25,0,25,Huei Lee (P),08/30-12/17,TBA,,,,
SR,10218,IS,645,0,OA5,3,Database Management Systems,,TBA,20,0,20,5,0,5,0,0,0,Hung-Lian Tang (P),08/30-12/17,ONLINE,,,,
SR,12908,IS,650,0,M5,3,Enterprise Resource Planning,MW,05:00 pm-06:15 pm,10,0,10,5,0,5,25,0,25,Sock Chung (P),08/30-12/17,TBA,,,,
SR,14605,IS,660,0,M5,3,eBusiness Application Devlpmnt,T,06:30 pm-09:10 pm,15,1,14,5,0,5,0,0,0,Huei Lee (P),08/30-12/17,TBA,,,,
SR,10283,IS,696,0,M5,3,Enterprise Info Systms Integra,M,06:30 pm-09:10 pm,5,0,5,5,0,5,20,0,20,Sock Chung (P),08/30-12/17,TBA,,,,
Information Technology,,,,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute,,,
SR,14798,IT,101,0,M1,3,Introduction to Information Technology and Assurance,R,02:00 pm-04:45 pm,24,0,24,0,0,0,0,0,0,Bilquis J Ferdousi (P),08/30-12/17,TBA,,,,
SR,13394,IT,110,0,M1,3,Concepts of Network Bus Tech,TR,11:00 am-12:15 pm,24,1,23,0,0,0,0,0,0,James Michael Banfield (P),08/30-12/17,TBA,,,,
SR,13628,IT,110,10,M1,3,Concepts of Network Bus Tech,TR,09:30 am-10:45 am,24,1,23,0,0,0,0,0,0,James Michael Banfield (P),08/30-12/17,TBA,,,,
SR,13791,IT,110,11,OA1,3,Concepts of Network Bus Tech,,TBA,24,0,24,0,0,0,0,0,0,Bilquis J Ferdousi (P),08/30-12/17,ONLINE,,,,
SR,12583,IT,145,0,M1,3,Task Automation for IT Admins,MW,02:00 pm-03:15 pm,24,3,21,0,0,0,0,0,0,Munther Abualkibash (P),08/30-12/17,TBA,,,,
SR,13397,IT,145,10,OA1,3,Task Automation for IT Admins,,TBA,24,0,24,0,0,0,0,0,0,Munther Abualkibash (P),08/30-12/17,ONLINE,,,,
SR,13408,IT,150,0,M1,3,Networking I,T,05:30 pm-08:15 pm,24,0,24,0,0,0,0,0,0,Fathi H Amsaad (P),08/30-12/17,TBA,,,,
SR,13467,IT,150,10,OA1,3,Networking I,,TBA,24,0,24,0,0,0,0,0,0,Fathi H Amsaad (P),08/30-12/17,ONLINE,,,,
SR,13395,IT,254,0,M1,3,Networking II,TR,12:30 pm-01:45 pm,24,0,24,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,14799,IT,254,10,OA1,3,Networking II,,TBA,24,0,24,0,0,0,24,0,24,TBA,08/30-12/17,ONLINE,,,,
SR,14800,IT,321,0,OS1,3,Web Server Admin&Development,M,02:00 pm-04:45 pm,24,1,23,0,0,0,0,0,0,Bilquis J Ferdousi (P),08/30-12/17,ONLINE,,,,
SR,14801,IT,356,0,M1,3,Manag Virtualz&Cloud Computing,MW,11:00 am-12:15 pm,24,0,24,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
Integrated Marketing Communic,,,,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute,,,
SR,11788,IMC,601,0,OA5,3,"Principles,Strategies&Tactics",,TBA,25,0,25,99,0,99,0,0,0,TBA,08/30-10/20,ONLINE,,,,
SR,11790,IMC,603,0,OA5,3,Consumer Behavior&Insights,,TBA,25,0,25,99,0,99,0,0,0,TBA,10/25-12/15,ONLINE,,,,
SR,12340,IMC,605,0,OA5,3,Creative Message Strategy,,TBA,25,0,25,99,0,99,0,0,0,TBA,10/25-12/15,ONLINE,,,,
SR,12342,IMC,606,0,OA5,3,Media Strategy,,TBA,25,0,25,99,0,99,0,0,0,TBA,10/25-12/15,ONLINE,,,,
SR,11792,IMC,616,0,OA5,3,Search Engine Marketing,,TBA,25,0,25,99,0,99,0,0,0,TBA,08/30-10/20,ONLINE,,,,
SR,11793,IMC,631,0,OA5,3,Campaigns,,TBA,25,0,25,99,0,99,0,0,0,TBA,10/25-12/15,ONLINE,,,,
